failed_attempts_5m,ip_reputation_score,velocity_kmh,is_tor_or_vpn,country_mismatch,hour_anomaly_score,device_trust_score,is_compromised
1,0.0515,30.71,0,0,0.027,0.7864,0
1,0.331,13.33,0,0,0.0821,0.8949,0
0,0.3828,16.9,0,0,0.0395,0.8519,0
0,0.1078,58.42,0,0,0.2471,0.9,0
1,0.0466,19.31,0,0,0.1286,0.8921,0
0,0.1324,15.65,0,0,0.2384,0.909,0
0,0.0521,55.89,0,0,0.2739,0.5066,0
1,0.2358,36.12,0,0,0.0064,0.7586,0
0,0.2467,18.07,0,0,0.1694,0.8579,0
1,0.0871,40.74,0,0,0.0714,0.8223,0
0,0.3025,20.78,0,1,0.0803,0.9515,0
0,0.1222,87.1,0,0,0.2513,0.8359,0
0,0.069,43.68,0,0,0.0384,0.9308,0
0,0.1074,10.62,0,0,0.2733,0.9791,0
0,0.1006,14.94,0,0,0.3386,0.859,0
0,0.3347,10.19,0,0,0.4012,0.9163,0
1,0.0619,31.89,0,0,0.0329,0.9573,0
0,0.054,5.38,0,0,0.0365,0.7845,0
0,0.0362,26.42,0,0,0.0204,0.8227,0
1,0.007,16.02,0,0,0.0407,0.8874,0
0,0.0208,41.24,0,0,0.0131,0.8381,0
2,0.1176,8.43,0,0,0.181,0.9764,0
0,0.0858,19.19,0,0,0.0727,0.7422,0
0,0.0968,42.35,0,0,0.41,0.9202,0
0,0.0398,7.13,0,0,0.1563,0.8404,0
1,0.0694,37.52,0,0,0.0444,0.8487,0
0,0.2904,68.6,0,0,0.2564,0.6679,0
0,0.02,96.13,0,0,0.5279,0.774,0
3,0.8935,1079.86,1,1,0.6494,0.0562,1
0,0.0919,28.44,0,0,0.004,0.9483,0
0,0.0776,6.57,0,0,0.0327,0.5214,0
7,0.7614,24.31,0,0,0.6979,0.0831,1
0,0.0419,15.29,0,0,0.1697,0.8401,0
0,0.1538,6.4,0,0,0.1766,0.9323,0
0,0.0595,34.73,0,0,0.1423,0.8722,0
4,0.8124,2693.36,0,1,0.5599,0.2536,1
0,0.1039,8.68,0,0,0.16,0.8758,0
0,0.0069,36.54,0,0,0.0492,0.8704,0
1,0.1897,36.4,0,0,0.0353,0.9208,0
5,0.8512,1980.41,1,0,0.588,0.1459,1
0,0.0088,15.96,0,0,0.2731,0.8484,0
0,0.1012,5.83,1,1,0.1134,0.8454,0
0,0.1065,14.4,0,0,0.0477,0.7189,0
0,0.0344,122.02,0,0,0.335,0.8564,0
1,0.0479,5.7,0,1,0.0411,0.4959,0
0,0.1187,4.54,1,0,0.2936,0.9476,0
4,0.8618,0.1,1,0,0.5117,0.073,1
0,0.1339,26.26,0,0,0.2609,0.9811,0
0,0.1499,53.38,0,0,0.1365,0.8466,0
0,0.3378,0.09,0,0,0.0949,0.8042,0
0,0.0224,75.59,0,0,0.1254,0.6388,0
0,0.1682,69.96,0,0,0.1048,0.7971,0
0,0.1293,2.01,0,0,0.2011,0.7635,0
0,0.0219,3.19,0,0,0.1628,0.5245,0
1,0.0535,32.53,0,0,0.3347,0.912,0
4,0.8988,10.52,1,0,0.9295,0.1849,1
1,0.1787,26.82,0,0,0.3258,0.9892,0
0,0.0793,17.96,0,0,0.0306,0.9875,0
0,0.0163,0.35,0,0,0.5591,0.7706,0
0,0.0949,43.84,0,0,0.0576,0.496,0
0,0.1118,43.66,0,0,0.1253,0.9889,0
2,0.0988,30.86,0,0,0.1096,0.8733,0
0,0.0223,1.79,0,0,0.0914,0.9952,0
2,0.0707,56.55,0,0,0.0376,0.7421,0
5,0.7692,3283.3,1,1,0.5044,0.3064,1
1,0.1504,7.76,0,0,0.121,0.816,0
0,0.1517,5.88,0,0,0.0737,0.7058,0
10,0.6286,3076.62,0,1,0.7624,0.2093,1
1,0.0532,57.69,0,0,0.1673,0.8446,0
0,0.1303,13.66,0,0,0.0288,0.8875,0
1,0.0266,44.72,0,0,0.3817,0.9896,0
0,0.1216,1.16,0,0,0.0231,0.683,0
0,0.2176,3.37,0,0,0.2268,0.8863,0
0,0.1368,0.01,0,0,0.2546,0.962,0
8,0.9296,3475.84,1,1,0.6508,0.247,1
2,0.1282,142.1,0,0,0.036,0.7644,0
1,0.0434,11.81,0,0,0.0893,0.9537,0
0,0.254,1.58,0,0,0.0397,0.96,0
0,0.0413,0.04,0,0,0.1699,0.8527,0
0,0.0736,176.26,0,0,0.4734,0.9457,0
0,0.0536,4.66,0,0,0.1174,0.7917,0
1,0.0423,22.74,0,0,0.0141,0.8934,0
9,0.6496,2935.59,0,1,0.741,0.1171,1
0,0.0074,59.48,0,0,0.0337,0.862,0
0,0.0624,33.1,0,0,0.2692,0.7841,0
0,0.0946,26.02,0,0,0.0757,0.9169,0
5,0.8025,1534.22,1,1,0.4421,0.4111,1
0,0.1719,50.04,0,0,0.2307,0.8068,0
0,0.0464,49.7,0,0,0.4513,0.9464,0
10,0.6442,1252.34,1,1,0.3458,0.0417,1
0,0.1209,2.78,0,0,0.0635,0.477,0
2,0.0903,150.12,0,0,0.0188,0.8364,0
0,0.0671,26.99,0,0,0.3095,0.8627,0
0,0.0615,16.42,0,0,0.0684,0.9173,0
0,0.0911,11.92,0,0,0.067,0.9156,0
0,0.2176,16.04,0,0,0.0683,0.7005,0
0,0.1021,7.5,0,0,0.1093,0.7424,0
1,0.1501,48.45,0,0,0.4016,0.8853,0
1,0.0654,1.41,0,0,0.0528,0.8956,0
1,0.1646,74.73,0,0,0.0255,0.9401,0
0,0.1223,5.36,0,0,0.0486,0.967,0
0,0.1432,19.76,0,0,0.0061,0.8581,0
1,0.1174,50.56,0,0,0.1216,0.5952,0
1,0.0289,12.77,0,0,0.0248,0.8539,0
1,0.1111,33.93,0,0,0.1387,0.9108,0
1,0.0202,6.02,0,0,0.1973,0.9366,0
10,0.853,2425.94,0,1,0.759,0.1568,1
0,0.2979,10.05,0,0,0.1917,0.8209,0
0,0.0836,26.47,0,0,0.1932,0.7166,0
0,0.0324,19.43,0,0,0.0662,0.7243,0
11,0.8284,27.04,1,0,0.4525,0.2563,1
0,0.0495,28.85,0,0,0.0802,0.9083,0
0,0.0374,23.05,0,0,0.0275,0.8863,0
7,0.9669,15.27,1,0,0.4037,0.0801,1
0,0.1442,34.16,0,0,0.0233,0.8746,0
0,0.0942,7.82,0,0,0.1407,0.8986,0
0,0.1305,8.21,0,0,0.0771,0.9057,0
1,0.003,123.23,0,0,0.0952,0.9757,0
0,0.1609,34.52,0,0,0.3508,0.9118,0
0,0.0253,11.53,0,0,0.1452,0.9832,0
0,0.1143,7.23,0,0,0.0366,0.9301,0
0,0.0659,71.24,0,0,0.0509,0.9034,0
9,0.8954,351.92,0,1,0.5955,0.383,1
0,0.1054,18.23,0,0,0.2437,0.9229,0
0,0.1376,2.6,0,0,0.1476,0.9832,0
4,0.6842,3329.81,1,1,0.8067,0.3008,1
1,0.1129,40.96,0,0,0.0516,0.9193,0
0,0.0563,7.61,0,0,0.2199,0.8318,0
0,0.1047,42.69,0,0,0.2005,0.8652,0
0,0.0526,28.33,0,0,0.1568,0.6973,0
1,0.0305,16.41,0,0,0.1797,0.9507,0
0,0.0391,7.01,0,0,0.1932,0.8079,0
0,0.0995,58.87,0,0,0.1349,0.995,0
2,0.1925,58.13,0,0,0.0565,0.719,0
0,0.1553,43.48,1,0,0.3354,0.4796,0
1,0.0791,3.5,0,0,0.2793,0.9469,0
11,0.7473,27.16,1,1,0.5758,0.2755,1
1,0.0488,54.76,0,0,0.0771,0.9049,0
0,0.1006,1.22,0,0,0.0863,0.6745,0
1,0.2095,23.59,0,0,0.1033,0.9357,0
10,0.6155,2.04,1,0,0.675,0.1174,1
1,0.0319,36.23,0,0,0.1096,0.9628,0
0,0.0128,2.0,0,0,0.3308,0.9722,0
8,0.7477,160.88,1,1,0.7437,0.3109,1
2,0.1987,60.23,0,0,0.0218,0.9502,0
0,0.0722,139.37,0,0,0.0443,0.8737,0
0,0.1307,104.32,0,0,0.3341,0.9061,0
1,0.1065,58.49,0,0,0.0283,0.8788,0
0,0.0452,24.22,0,0,0.2351,0.7481,0
1,0.2122,17.11,0,0,0.0394,0.9488,0
0,0.2332,111.0,0,0,0.0742,0.7545,0
1,0.0104,3.98,0,0,0.4101,0.8799,0
0,0.0398,2.46,0,0,0.3115,0.8093,0
5,0.8999,72.59,0,1,0.833,0.0839,1
2,0.032,45.36,0,0,0.1612,0.8545,0
9,0.7241,1474.39,1,0,0.7663,0.0701,1
1,0.0967,6.63,0,0,0.157,0.9431,0
12,0.4628,16.52,0,1,0.659,0.1449,1
0,0.0761,29.51,0,0,0.2099,0.6509,0
0,0.0504,65.05,0,0,0.1146,0.6774,0
2,0.1974,11.37,0,0,0.0292,0.74,0
0,0.1975,49.9,0,0,0.049,0.9304,0
0,0.0791,9.49,0,0,0.209,0.7833,0
0,0.123,13.43,0,0,0.2558,0.6131,0
0,0.0002,17.67,0,0,0.1501,0.8838,0
0,0.0086,28.32,0,0,0.1209,0.7617,0
2,0.6778,56.53,0,0,0.7744,0.3107,1
0,0.014,20.79,0,0,0.0412,0.8987,0
0,0.0441,13.56,0,0,0.1944,0.6898,0
0,0.1518,1.8,0,0,0.2382,0.8213,0
0,0.1105,4.66,0,0,0.5179,0.8402,0
0,0.0029,9.34,0,0,0.1903,0.8551,0
0,0.0707,126.95,0,0,0.1097,0.9696,0
0,0.1748,65.07,0,0,0.316,0.9366,0
1,0.149,6.59,0,0,0.0886,0.9255,0
0,0.1749,11.72,0,0,0.2598,0.7812,0
0,0.1253,17.25,0,0,0.0758,0.7958,0
0,0.2156,20.97,0,0,0.0806,0.7168,0
0,0.1785,36.91,0,0,0.3216,0.6988,0
0,0.0469,48.35,0,0,0.2834,0.8749,0
0,0.0799,43.59,0,0,0.0931,0.7776,0
0,0.1377,131.81,0,0,0.1775,0.788,0
1,0.3277,2.13,0,0,0.0244,0.6684,0
0,0.0802,6.01,0,0,0.1543,0.6172,0
0,0.0254,6.73,0,0,0.048,0.9897,0
1,0.123,15.05,0,1,0.0626,0.8924,0
1,0.083,12.43,0,0,0.279,0.8927,0
5,0.5619,145.4,1,0,0.8008,0.1348,1
0,0.0776,22.79,0,0,0.0739,0.8993,0
1,0.1255,40.47,0,0,0.2842,0.8353,0
6,0.7392,1953.59,1,1,0.5939,0.2138,1
8,0.9847,1354.86,1,0,0.5133,0.2543,1
8,0.9178,1881.3,1,1,0.8455,0.1214,1
1,0.0726,30.49,0,0,0.0219,0.6118,0
1,0.1039,67.31,0,0,0.038,0.8693,0
0,0.0446,28.93,0,0,0.0784,0.8065,0
0,0.1012,9.25,0,0,0.0742,0.868,0
0,0.0686,3.07,0,0,0.4548,0.7026,0
0,0.0397,47.87,0,0,0.203,0.7604,0
0,0.1354,16.34,0,0,0.0235,0.763,0
19,0.6819,57.08,1,1,0.6225,0.1943,1
3,0.0752,15.32,0,0,0.0211,0.8978,0
3,0.8315,2.72,1,1,0.634,0.2182,1
0,0.0811,216.64,0,0,0.0128,0.8534,0
1,0.1126,24.9,0,0,0.4321,0.8701,0
14,0.8057,135.99,1,0,0.6624,0.3512,1
1,0.1409,18.53,0,0,0.0496,0.8995,0
0,0.0158,37.66,0,0,0.0905,0.506,0
0,0.1984,7.95,0,0,0.3413,0.8775,0
0,0.0649,28.99,0,0,0.133,0.9881,0
0,0.0454,5.81,0,0,0.2093,0.8673,0
0,0.1996,18.53,0,0,0.0972,0.7993,0
0,0.1041,13.71,0,1,0.5265,0.8602,0
1,0.0162,33.09,0,0,0.0013,0.8895,0
3,0.8899,1897.84,1,1,0.277,0.2702,1
0,0.1204,55.54,0,0,0.0172,0.9424,0
0,0.0027,92.02,0,0,0.3308,0.8227,0
1,0.0518,3.34,0,0,0.0627,0.7404,0
0,0.1026,114.36,0,0,0.0059,0.8798,0
0,0.0676,28.16,0,0,0.0189,0.954,0
0,0.0266,44.8,0,0,0.3667,0.9274,0
0,0.0416,40.55,0,0,0.0818,0.7844,0
0,0.0143,4.41,0,0,0.1046,0.9232,0
1,0.0181,12.21,0,0,0.259,0.9522,0
0,0.1161,10.91,0,0,0.2626,0.9497,0
1,0.1473,24.55,0,0,0.1244,0.8768,0
0,0.147,2.39,0,0,0.2588,0.8477,0
0,0.1587,42.19,0,0,0.4681,0.5238,0
0,0.013,13.87,0,0,0.6825,0.9573,0
12,0.7689,2298.94,0,0,0.3271,0.2025,1
0,0.028,90.14,0,0,0.0097,0.5595,0
0,0.3367,38.99,0,0,0.0653,0.8626,0
1,0.0694,46.57,0,0,0.0909,0.7847,0
0,0.1554,116.26,0,0,0.3487,0.7587,0
4,0.6372,1471.87,1,1,0.2157,0.4074,1
2,0.1071,58.76,0,0,0.0123,0.9068,0
1,0.1362,33.62,0,0,0.0369,0.8632,0
0,0.0659,0.74,1,0,0.399,0.9362,0
0,0.0922,19.27,0,0,0.3236,0.9385,0
4,0.9671,2793.56,0,1,0.9041,0.0756,1
1,0.3113,51.8,0,0,0.1277,0.8944,0
1,0.0205,123.54,0,0,0.4695,0.7957,0
2,0.075,1.36,0,0,0.2629,0.9284,0
10,0.8344,77.2,1,1,0.4399,0.3566,1
0,0.0093,36.69,0,0,0.4442,0.9222,0
1,0.2957,24.71,0,1,0.2951,0.8963,0
0,0.0959,29.8,0,0,0.191,0.7383,0
0,0.0324,22.58,0,0,0.1746,0.9699,0
15,0.8966,1631.55,1,1,0.5659,0.2288,1
7,0.8736,5.57,0,0,0.6336,0.3586,1
0,0.0876,19.09,1,0,0.0907,0.8627,0
0,0.0085,0.93,0,0,0.4776,0.9472,0
1,0.1162,44.53,0,0,0.0113,0.9449,0
0,0.1167,72.27,0,0,0.425,0.7693,0
0,0.0699,0.44,0,0,0.1004,0.8631,0
0,0.0449,40.23,0,0,0.3489,0.9241,0
12,0.8973,169.1,0,0,0.4983,0.1993,1
6,0.8115,35.25,1,0,0.576,0.0415,1
0,0.1104,17.0,0,0,0.173,0.903,0
0,0.0656,50.29,0,0,0.0073,0.694,0
8,0.8191,52.86,1,1,0.6563,0.0724,1
0,0.1427,84.41,0,0,0.329,0.6563,0
0,0.075,54.32,0,0,0.1504,0.9007,0
0,0.0722,76.17,0,0,0.128,0.666,0
7,0.7688,2234.88,1,0,0.5224,0.1874,1
9,0.9403,1748.79,0,0,0.3837,0.1038,1
0,0.0377,38.63,0,0,0.1008,0.8123,0
0,0.0643,42.64,0,0,0.1004,0.8768,0
0,0.1378,16.5,0,0,0.2311,0.9051,0
0,0.1871,36.87,0,0,0.4537,0.8842,0
0,0.165,27.07,0,0,0.291,0.8747,0
0,0.1801,25.49,0,0,0.0784,0.7217,0
0,0.2139,10.5,0,0,0.6057,0.8312,0
0,0.1062,1.24,0,0,0.0987,0.8927,0
1,0.0888,49.16,0,0,0.223,0.8185,0
1,0.1404,8.16,0,0,0.0896,0.8483,0
0,0.1458,17.5,0,0,0.215,0.9212,0
1,0.0179,72.02,0,0,0.2722,0.7098,0
1,0.3434,44.56,0,0,0.0536,0.9204,0
0,0.2124,20.54,0,0,0.2316,0.9597,0
6,0.5802,2592.96,0,0,0.7156,0.162,1
1,0.1171,26.06,0,0,0.068,0.9216,0
4,0.6519,3139.47,1,0,0.8878,0.3827,1
0,0.0554,14.92,0,0,0.0479,0.9502,0
0,0.0765,37.33,0,0,0.7074,0.8673,0
5,0.7821,1512.81,0,1,0.46,0.4143,1
0,0.0633,37.48,0,0,0.0562,0.6749,0
0,0.0538,36.56,0,0,0.2215,0.6247,0
0,0.0314,11.63,0,0,0.0133,0.8135,0
1,0.0877,108.59,0,0,0.014,0.7967,0
1,0.1538,72.28,0,0,0.4069,0.7233,0
0,0.0099,38.45,0,0,0.2717,0.816,0
0,0.0962,35.46,0,0,0.4621,0.7884,0
11,0.788,31.8,1,0,0.6473,0.1937,1
0,0.2003,17.28,0,0,0.2516,0.6427,0
7,0.9329,3299.11,1,1,0.8286,0.206,1
1,0.1875,4.93,0,0,0.1139,0.9153,0
5,0.753,1821.61,1,1,0.8054,0.1012,1
1,0.0384,2.4,0,0,0.0801,0.8643,0
1,0.0602,50.77,0,0,0.1051,0.8658,0
0,0.0298,4.98,0,0,0.252,0.9509,0
1,0.0504,10.44,0,0,0.2192,0.7598,0
8,0.7356,3489.98,0,1,0.4695,0.0416,1
0,0.0467,61.87,0,0,0.13,0.9595,0
0,0.2563,29.31,0,0,0.0391,0.8328,0
0,0.1425,3.91,0,0,0.1554,0.7914,0
0,0.2703,34.54,0,0,0.2638,0.9639,0
0,0.1661,12.9,0,0,0.3872,0.8587,0
11,0.9053,202.3,1,0,0.3996,0.1094,1
1,0.3266,44.72,0,0,0.0723,0.9123,0
0,0.0072,52.73,0,0,0.0101,0.916,0
0,0.188,18.71,0,0,0.2037,0.721,0
11,0.7134,3403.91,0,0,0.5519,0.4685,1
0,0.2177,132.29,0,0,0.2217,0.4856,0
0,0.3283,30.62,0,0,0.0772,0.9423,0
6,0.7933,308.6,0,1,0.7809,0.1331,1
0,0.0122,5.01,0,0,0.0805,0.9626,0
9,0.7804,3428.91,1,1,0.8022,0.0552,1
1,0.0451,112.74,0,0,0.1006,0.8413,0
0,0.0803,11.11,0,0,0.0868,0.9226,0
0,0.1547,12.09,0,0,0.1773,0.9521,0
0,0.0369,122.52,0,0,0.095,0.8806,0
0,0.0292,66.79,0,0,0.1305,0.6918,0
0,0.1557,17.7,0,0,0.2991,0.9368,0
6,0.8553,1204.99,1,1,0.7497,0.2379,1
1,0.0014,9.77,0,0,0.2932,0.9619,0
3,0.0893,22.46,0,0,0.0884,0.7506,0
0,0.0675,49.77,0,0,0.105,0.6574,0
0,0.2307,9.91,0,0,0.2818,0.9497,0
0,0.1064,51.4,0,0,0.0522,0.972,0
1,0.3341,122.79,0,0,0.2237,0.7301,0
1,0.2205,29.16,0,0,0.3263,0.8332,0
0,0.018,10.16,0,0,0.0271,0.8386,0
1,0.054,53.3,0,0,0.0931,0.9047,0
1,0.0844,7.89,0,0,0.1343,0.8124,0
15,0.7678,10.42,1,0,0.868,0.1837,1
1,0.0931,39.58,0,0,0.2199,0.8989,0
0,0.1698,58.32,0,0,0.3334,0.858,0
12,0.915,50.34,1,1,0.6609,0.0994,1
0,0.1472,1.19,0,0,0.2891,0.8192,0
0,0.0764,44.31,0,0,0.2927,0.8806,0
0,0.2682,22.6,0,1,0.0603,0.9695,0
1,0.068,7.18,0,0,0.2609,0.8583,0
0,0.0658,57.3,0,0,0.1427,0.8579,0
0,0.1234,15.14,0,0,0.3562,0.8676,0
1,0.3772,42.87,0,0,0.0175,0.9283,0
0,0.1903,263.02,0,0,0.1925,0.9007,0
11,0.8836,1685.35,1,1,0.5495,0.0232,1
0,0.0465,1.05,0,0,0.0765,0.7582,0
0,0.1147,106.45,0,0,0.1929,0.6246,0
0,0.0288,17.44,0,0,0.0283,0.6931,0
1,0.0912,81.22,0,0,0.1714,0.9666,0
0,0.1762,127.52,0,0,0.0441,0.8159,0
0,0.0149,22.23,0,0,0.0077,0.9349,0
0,0.0717,81.83,0,1,0.2748,0.6879,0
1,0.1951,18.76,0,0,0.1221,0.9239,0
0,0.0228,87.82,0,0,0.0579,0.8747,0
7,0.543,15.62,0,1,0.6008,0.2259,1
1,0.0771,9.41,0,0,0.1478,0.8321,0
0,0.0884,0.29,0,0,0.1794,0.741,0
1,0.0893,0.88,0,0,0.1606,0.9049,0
0,0.1792,29.7,0,0,0.2508,0.7709,0
0,0.1226,52.37,0,0,0.1271,0.941,0
0,0.2569,79.19,0,0,0.205,0.6987,0
1,0.0338,50.63,0,0,0.0402,0.9013,0
0,0.0968,61.99,0,0,0.1073,0.8734,0
0,0.0555,1.71,0,0,0.0599,0.7229,0
3,0.5866,2973.61,1,1,0.849,0.0117,1
0,0.1409,93.19,0,0,0.2285,0.875,0
0,0.2559,44.01,0,0,0.1905,0.7797,0
1,0.0155,9.8,0,0,0.2106,0.7211,0
0,0.0107,5.9,0,0,0.073,0.9313,0
0,0.0288,58.19,0,0,0.116,0.9912,0
0,0.0388,73.93,0,0,0.0599,0.8307,0
2,0.0815,17.87,0,0,0.3252,0.8033,0
10,0.5687,69.08,1,0,0.8354,0.5665,1
8,0.8408,7.34,1,0,0.4205,0.3059,1
0,0.1886,52.14,0,0,0.0708,0.9627,0
0,0.1135,6.39,0,0,0.0135,0.9533,0
0,0.2849,50.77,0,0,0.1182,0.8208,0
1,0.2231,31.87,0,0,0.0545,0.8826,0
0,0.0703,18.82,0,0,0.1216,0.7281,0
1,0.0746,0.16,0,0,0.1395,0.9646,0
2,0.1058,13.96,0,0,0.086,0.9134,0
1,0.1487,5.74,0,0,0.0647,0.8406,0
0,0.1365,53.52,0,0,0.3024,0.8736,0
1,0.0449,23.93,0,0,0.0253,0.8627,0
0,0.0186,7.88,0,0,0.3284,0.8899,0
0,0.0381,42.21,0,0,0.3118,0.7899,0
0,0.0085,87.79,0,0,0.3534,0.3528,0
0,0.1507,8.26,0,0,0.1213,0.8888,0
1,0.0317,117.76,0,0,0.4583,0.7476,0
0,0.0987,11.56,0,0,0.1236,0.8634,0
1,0.0898,23.41,0,0,0.1079,0.8556,0
1,0.077,137.17,0,0,0.5347,0.7465,0
0,0.2895,73.93,0,0,0.2596,0.846,0
1,0.2495,45.4,0,0,0.1605,0.8794,0
0,0.0285,14.72,0,0,0.2834,0.8447,0
0,0.0885,1.04,0,0,0.2145,0.8347,0
1,0.1728,55.68,0,0,0.0729,0.8479,0
1,0.0193,1.74,0,0,0.2488,0.955,0
0,0.0477,111.12,0,0,0.0978,0.9188,0
0,0.3133,8.67,0,0,0.0597,0.7499,0
0,0.1252,11.14,0,0,0.1474,0.8993,0
1,0.4037,42.17,0,0,0.4738,0.9709,0
0,0.2067,47.32,0,0,0.0863,0.8232,0
0,0.0996,35.86,0,0,0.1763,0.7996,0
0,0.0412,18.47,0,0,0.2242,0.8124,0
1,0.0169,53.98,0,0,0.4094,0.8621,0
0,0.0707,36.08,0,0,0.3153,0.9886,0
0,0.0653,41.63,0,0,0.0843,0.675,0
1,0.0795,32.41,1,0,0.0452,0.7352,0
0,0.0776,1.58,0,0,0.1707,0.8609,0
0,0.0289,17.78,0,0,0.0546,0.7273,0
0,0.0261,45.34,0,0,0.0869,0.8903,0
0,0.0215,66.04,0,0,0.0766,0.9093,0
12,0.8478,2300.75,1,0,0.7378,0.1086,1
0,0.1577,11.31,0,0,0.1035,0.8526,0
12,0.8405,1754.67,0,1,0.8282,0.116,1
0,0.0556,120.58,0,0,0.0293,0.7652,0
0,0.1197,34.59,0,0,0.0276,0.8,0
0,0.0242,7.65,0,0,0.6533,0.6905,0
0,0.1291,11.62,0,1,0.0396,0.8362,0
1,0.0998,27.72,0,0,0.0613,0.8162,0
1,0.0566,67.92,0,0,0.1189,0.9408,0
0,0.0064,12.95,0,0,0.0534,0.7949,0
0,0.084,45.65,0,0,0.0455,0.9407,0
10,0.8914,1248.77,1,1,0.7583,0.4138,1
0,0.0853,33.96,0,0,0.131,0.774,0
5,0.6588,3096.5,1,1,0.4015,0.3141,1
15,0.814,1321.05,1,0,0.5601,0.2483,1
0,0.0466,18.18,0,0,0.1214,0.9319,0
0,0.0539,7.45,0,0,0.0404,0.997,0
0,0.1902,21.77,0,0,0.0501,0.9663,0
1,0.2687,15.48,0,0,0.19,0.9289,0
1,0.0296,48.0,0,0,0.3824,0.9581,0
0,0.0588,11.59,0,0,0.0358,0.7453,0
1,0.2522,74.16,0,0,0.058,0.7521,0
2,0.1792,1.46,0,0,0.2243,0.7793,0
1,0.0469,48.43,0,0,0.0478,0.884,0
0,0.0265,4.49,0,0,0.1031,0.8344,0
7,0.7816,936.15,1,1,0.5294,0.1788,1
1,0.1795,1.78,0,0,0.1006,0.9117,0
5,0.5564,25.19,0,1,0.5567,0.1612,1
0,0.0883,25.82,0,0,0.2154,0.8635,0
1,0.3088,21.03,0,0,0.1842,0.9167,0
1,0.0637,20.9,0,0,0.0696,0.9822,0
0,0.1421,9.19,1,0,0.0954,0.6385,0
1,0.1547,34.88,0,0,0.0857,0.7204,0
0,0.037,4.55,0,0,0.1089,0.9545,0
0,0.0865,84.4,0,0,0.2841,0.8789,0
0,0.074,29.61,0,0,0.056,0.9706,0
0,0.3761,7.1,0,0,0.0081,0.93,0
0,0.1461,7.38,0,0,0.0619,0.9021,0
1,0.0455,3.3,0,0,0.1173,0.8993,0
0,0.039,10.7,0,0,0.2708,0.9339,0
0,0.0423,27.32,0,0,0.2087,0.9094,0
0,0.1899,19.0,0,0,0.1139,0.7695,0
0,0.0207,102.74,0,0,0.1475,0.9864,0
1,0.0549,34.8,0,0,0.3088,0.9724,0
1,0.1691,7.0,0,0,0.0913,0.7496,0
0,0.0742,11.95,0,0,0.417,0.9387,0
0,0.0618,54.9,0,0,0.1977,0.5652,0
1,0.133,39.29,0,0,0.2423,0.8391,0
1,0.122,11.67,0,0,0.054,0.9292,0
2,0.077,10.81,0,0,0.173,0.8193,0
1,0.1507,46.93,0,0,0.1606,0.9782,0
0,0.0327,108.39,0,1,0.0396,0.8137,0
0,0.4247,6.4,0,0,0.2037,0.8585,0
0,0.3355,49.61,0,0,0.273,0.9123,0
0,0.2418,12.72,0,0,0.3121,0.9857,0
0,0.026,23.12,0,0,0.4153,0.9869,0
0,0.2281,51.33,0,0,0.0595,0.8381,0
0,0.3245,14.84,0,0,0.6087,0.5042,0
0,0.3636,119.52,0,0,0.1526,0.8664,0
0,0.0422,32.81,0,0,0.0508,0.8873,0
1,0.2637,25.66,0,0,0.0828,0.7856,0
0,0.1651,12.44,0,0,0.1758,0.9954,0
15,0.8569,1708.3,1,1,0.5475,0.1418,1
1,0.1318,21.01,0,0,0.2436,0.8318,0
0,0.1819,62.7,0,0,0.1491,0.9564,0
1,0.3158,14.16,0,0,0.0991,0.9611,0
0,0.1135,10.27,0,0,0.3472,0.9269,0
12,0.8222,10.8,0,0,0.5006,0.112,1
0,0.106,9.47,0,0,0.131,0.9851,0
0,0.0524,8.5,0,0,0.1945,0.8728,0
0,0.069,12.83,0,0,0.0466,0.8102,0
0,0.1067,26.89,0,0,0.0605,0.9307,0
1,0.1085,63.06,0,0,0.0473,0.9514,0
9,0.9505,1834.42,1,1,0.7093,0.2623,1
0,0.1727,7.5,0,0,0.1218,0.9028,0
0,0.0414,26.56,0,0,0.0595,0.9884,0
1,0.128,7.17,1,0,0.2782,0.8493,0
0,0.0885,34.89,0,0,0.1767,0.8259,0
0,0.0345,11.83,0,0,0.1514,0.6974,0
1,0.0887,31.23,0,0,0.0533,0.6494,0
1,0.0842,57.16,0,0,0.5411,0.7224,0
15,0.7763,874.55,0,0,0.6962,0.366,1
0,0.1893,6.17,0,0,0.1532,0.978,0
0,0.0672,20.44,0,0,0.0521,0.8158,0
12,0.7941,1924.89,1,0,0.3933,0.1026,1
0,0.2161,31.73,0,0,0.1143,0.908,0
2,0.0167,2.09,0,0,0.1787,0.8437,0
21,0.7962,2556.88,1,0,0.8307,0.2794,1
0,0.0645,11.9,0,0,0.4016,0.949,0
1,0.1594,113.24,0,0,0.6127,0.8556,0
1,0.0608,78.55,0,0,0.0239,0.7803,0
0,0.083,2.37,0,0,0.1562,0.6459,0
0,0.1116,23.15,0,0,0.0329,0.8412,0
0,0.218,50.33,0,0,0.1483,0.9386,0
0,0.0932,52.91,0,0,0.0824,0.9164,0
0,0.237,35.42,0,0,0.3139,0.6519,0
2,0.0813,154.94,0,0,0.0301,0.8208,0
10,0.9604,2.68,0,0,0.7341,0.2446,1
0,0.0214,0.46,0,0,0.0956,0.8817,0
1,0.1286,10.65,0,0,0.2279,0.9287,0
2,0.2065,33.88,0,0,0.0852,0.9775,0
1,0.1363,9.6,0,0,0.2842,0.5828,0
1,0.0669,74.05,0,0,0.24,0.7924,0
0,0.2502,102.66,0,0,0.0064,0.6656,0
